QUERY_KEY|QUERY_TEXT|DOC_KEY|ENGINE|RANK|SCORE
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-44988|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|20739.754
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-23704|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|16640.104
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-66290|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|10060.608
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-66340|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|9235.127
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-LEGADA-20|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|9069.489
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-30752|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|8123.7744
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-44211|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|7766.75
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-39240|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|2663.444
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-29904|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|1451.1183
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-25623|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|347.51044
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-132082|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|241.53561
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-27866|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|239.55876
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-43342|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|237.91754
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-55271|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|237.75673
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-140552|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|237.51987
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-34021|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|237.40929
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-27833|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|236.38715
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-72421|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|235.62561
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-98115|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|233.83684
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-14530|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|232.62462
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-28069|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|231.93147
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-88028|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|231.85515
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-16937|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|231.32552
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-39889|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|231.10152
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-92615|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|230.26118
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-94950|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|224.74826
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-72644|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|224.3816
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-50332|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|223.47522
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-15835|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|221.11316
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-16866|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|218.50986
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-78174|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|217.95316
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-14492|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|35|216.16522
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-39926|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|36|210.84499
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-17009|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|37|210.84499
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-34019|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|38|209.37563
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-27896|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|39|208.8854
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-14877|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|40|206.76799
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-57393|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|41|205.47498
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-36342|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|42|205.47498
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-82820|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|43|203.81693
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-82033|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|44|203.81693
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-75557|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|45|203.70773
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-34009|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|46|199.68529
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-17053|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|47|199.4197
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-19681|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|48|198.31383
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-23724|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|49|197.361
29|decisão judicial|JURISPRUDENCIA-SELECIONADA-27897|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|50|192.94218
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31097|SOLR_PESQUISA_ORIGINAL_select|1|7532.166
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-104561|SOLR_PESQUISA_ORIGINAL_select|2|6338.3765
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-39724|SOLR_PESQUISA_ORIGINAL_select|3|5649.1255
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-39709|SOLR_PESQUISA_ORIGINAL_select|4|5649.1255
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34121|SOLR_PESQUISA_ORIGINAL_select|5|4201.295
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17220|SOLR_PESQUISA_ORIGINAL_select|6|3766.083
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17213|SOLR_PESQUISA_ORIGINAL_select|7|3649.8103
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-129445|SOLR_PESQUISA_ORIGINAL_select|8|2493.2817
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-108431|SOLR_PESQUISA_ORIGINAL_select|9|1805.8864
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-149840|SOLR_PESQUISA_ORIGINAL_select|10|1597.3049
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-72433|SOLR_PESQUISA_ORIGINAL_select|11|99.61215
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-14611|SOLR_PESQUISA_ORIGINAL_select|12|95.38256
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18386|SOLR_PESQUISA_ORIGINAL_select|13|94.15208
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21150|SOLR_PESQUISA_ORIGINAL_select|14|73.501015
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-28923|SOLR_PESQUISA_ORIGINAL_select|15|63.44777
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-148773|SOLR_PESQUISA_ORIGINAL_select|16|62.332047
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-81742|SOLR_PESQUISA_ORIGINAL_select|17|58.58508
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-79286|SOLR_PESQUISA_ORIGINAL_select|18|58.322083
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25633|SOLR_PESQUISA_ORIGINAL_select|19|58.04871
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-47459|SOLR_PESQUISA_ORIGINAL_select|20|57.692078
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-28890|SOLR_PESQUISA_ORIGINAL_select|21|57.428757
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-64766|SOLR_PESQUISA_ORIGINAL_select|22|56.963978
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-35419|SOLR_PESQUISA_ORIGINAL_select|23|55.524143
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25579|SOLR_PESQUISA_ORIGINAL_select|24|54.360584
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-48278|SOLR_PESQUISA_ORIGINAL_select|25|49.806076
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-35041|SOLR_PESQUISA_ORIGINAL_select|26|49.806076
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-15866|SOLR_PESQUISA_ORIGINAL_select|27|49.806076
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-16991|SOLR_PESQUISA_ORIGINAL_select|28|48.54878
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-116113|SOLR_PESQUISA_ORIGINAL_select|29|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18070|SOLR_PESQUISA_ORIGINAL_select|30|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17815|SOLR_PESQUISA_ORIGINAL_select|31|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18069|SOLR_PESQUISA_ORIGINAL_select|32|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18383|SOLR_PESQUISA_ORIGINAL_select|33|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18090|SOLR_PESQUISA_ORIGINAL_select|34|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18388|SOLR_PESQUISA_ORIGINAL_select|35|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18951|SOLR_PESQUISA_ORIGINAL_select|36|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17120|SOLR_PESQUISA_ORIGINAL_select|37|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17119|SOLR_PESQUISA_ORIGINAL_select|38|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21151|SOLR_PESQUISA_ORIGINAL_select|39|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25632|SOLR_PESQUISA_ORIGINAL_select|40|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31131|SOLR_PESQUISA_ORIGINAL_select|41|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31132|SOLR_PESQUISA_ORIGINAL_select|42|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34216|SOLR_PESQUISA_ORIGINAL_select|43|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-32644|SOLR_PESQUISA_ORIGINAL_select|44|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34217|SOLR_PESQUISA_ORIGINAL_select|45|47.07604
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-122027|SOLR_PESQUISA_ORIGINAL_select|46|46.184414
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34260|SOLR_PESQUISA_ORIGINAL_select|47|45.450024
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21808|SOLR_PESQUISA_ORIGINAL_select|48|44.05345
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31214|SOLR_PESQUISA_ORIGINAL_select|49|42.745136
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-4025|SOLR_PESQUISA_ORIGINAL_select|50|37.20302
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31097|SOLR_PESQUISA_ORIGINAL_selectSwan|1|20353.887
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-39724|SOLR_PESQUISA_ORIGINAL_selectSwan|2|16482.482
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17213|SOLR_PESQUISA_ORIGINAL_selectSwan|3|15493.782
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-39709|SOLR_PESQUISA_ORIGINAL_selectSwan|4|14768.631
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17220|SOLR_PESQUISA_ORIGINAL_selectSwan|5|11249.923
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-104561|SOLR_PESQUISA_ORIGINAL_selectSwan|6|11004.228
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34121|SOLR_PESQUISA_ORIGINAL_selectSwan|7|7264.935
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-129445|SOLR_PESQUISA_ORIGINAL_selectSwan|8|7015.4106
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-108431|SOLR_PESQUISA_ORIGINAL_selectSwan|9|6391.828
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-149840|SOLR_PESQUISA_ORIGINAL_selectSwan|10|2483.378
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18386|SOLR_PESQUISA_ORIGINAL_selectSwan|11|297.32553
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-72433|SOLR_PESQUISA_ORIGINAL_selectSwan|12|271.24466
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-14611|SOLR_PESQUISA_ORIGINAL_selectSwan|13|247.39734
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-28923|SOLR_PESQUISA_ORIGINAL_selectSwan|14|172.90599
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-148773|SOLR_PESQUISA_ORIGINAL_selectSwan|15|158.19205
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18388|SOLR_PESQUISA_ORIGINAL_selectSwan|16|148.79263
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21150|SOLR_PESQUISA_ORIGINAL_selectSwan|17|148.69185
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34216|SOLR_PESQUISA_ORIGINAL_selectSwan|18|145.2692
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34217|SOLR_PESQUISA_ORIGINAL_selectSwan|19|141.92014
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-81742|SOLR_PESQUISA_ORIGINAL_selectSwan|20|141.86905
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-35041|SOLR_PESQUISA_ORIGINAL_selectSwan|21|141.11368
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-35419|SOLR_PESQUISA_ORIGINAL_selectSwan|22|139.80504
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-79286|SOLR_PESQUISA_ORIGINAL_selectSwan|23|138.98787
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25632|SOLR_PESQUISA_ORIGINAL_selectSwan|24|138.79112
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18070|SOLR_PESQUISA_ORIGINAL_selectSwan|25|137.96683
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-47459|SOLR_PESQUISA_ORIGINAL_selectSwan|26|137.61023
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18090|SOLR_PESQUISA_ORIGINAL_selectSwan|27|137.19696
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-64766|SOLR_PESQUISA_ORIGINAL_selectSwan|28|136.7875
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25633|SOLR_PESQUISA_ORIGINAL_selectSwan|29|136.28868
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31131|SOLR_PESQUISA_ORIGINAL_selectSwan|30|135.42647
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-15866|SOLR_PESQUISA_ORIGINAL_selectSwan|31|134.45808
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-116113|SOLR_PESQUISA_ORIGINAL_selectSwan|32|133.87279
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25579|SOLR_PESQUISA_ORIGINAL_selectSwan|33|133.24915
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-16991|SOLR_PESQUISA_ORIGINAL_selectSwan|34|132.79483
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18951|SOLR_PESQUISA_ORIGINAL_selectSwan|35|132.56523
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21151|SOLR_PESQUISA_ORIGINAL_selectSwan|36|131.9299
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-48278|SOLR_PESQUISA_ORIGINAL_selectSwan|37|127.85953
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31132|SOLR_PESQUISA_ORIGINAL_selectSwan|38|123.40834
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-32644|SOLR_PESQUISA_ORIGINAL_selectSwan|39|123.40834
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17119|SOLR_PESQUISA_ORIGINAL_selectSwan|40|123.07191
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18069|SOLR_PESQUISA_ORIGINAL_selectSwan|41|122.99206
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18383|SOLR_PESQUISA_ORIGINAL_selectSwan|42|122.99206
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17815|SOLR_PESQUISA_ORIGINAL_selectSwan|43|122.913795
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17120|SOLR_PESQUISA_ORIGINAL_selectSwan|44|122.913795
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-122027|SOLR_PESQUISA_ORIGINAL_selectSwan|45|121.96707
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-28890|SOLR_PESQUISA_ORIGINAL_selectSwan|46|121.20275
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34260|SOLR_PESQUISA_ORIGINAL_selectSwan|47|116.66597
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21808|SOLR_PESQUISA_ORIGINAL_selectSwan|48|113.169464
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31214|SOLR_PESQUISA_ORIGINAL_selectSwan|49|107.140564
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-20526|SOLR_PESQUISA_ORIGINAL_selectSwan|50|97.2003
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31097|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|1|20353.887
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-39724|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|2|16482.482
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17213|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|3|15493.782
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-39709|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|4|14768.631
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17220|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|5|11249.923
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-104561|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|6|11004.228
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34121|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|7|7264.935
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-129445|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|8|7015.4106
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-108431|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|9|6391.828
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-149840|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|10|2483.378
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18386|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|11|297.32553
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-72433|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|12|290.3659
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-14611|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|13|247.39734
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-28923|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|14|172.90599
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-148773|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|15|158.19205
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34216|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|16|154.29622
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-81742|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|17|152.56796
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-35041|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|18|152.14082
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-79286|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|19|149.58167
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-35419|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|20|148.934
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18388|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|21|148.79263
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21150|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|22|148.69185
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-47459|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|23|147.93358
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-64766|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|24|146.76076
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-15866|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|25|143.90698
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-16991|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|26|143.0203
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34217|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|27|141.92014
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25632|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|28|138.79112
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18070|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|29|137.96683
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18090|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|30|137.19696
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25633|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|31|136.28868
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31131|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|32|135.42647
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-116113|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|33|133.87279
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-25579|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|34|133.24915
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18951|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|35|132.56523
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-122027|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|36|132.19252
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21151|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|37|131.9299
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-48278|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|38|127.85953
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31132|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|39|123.40834
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-32644|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|40|123.40834
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-21808|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|41|123.394936
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17119|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|42|123.07191
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18069|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|43|122.99206
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-18383|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|44|122.99206
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17815|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|45|122.913795
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-17120|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|46|122.913795
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-28890|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|47|121.20275
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-34260|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|48|116.66597
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-20526|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|49|107.36152
30|fiscal de contrato|JURISPRUDENCIA-SELECIONADA-31214|SOLR_PESQUISA_ORIGINAL_selectSwanSynonym|50|107.140564
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-22230|SOLR_PESQUISA_ORIGINAL_select|1|1907.7975
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-22252|SOLR_PESQUISA_ORIGINAL_select|2|1836.4086
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-2078|SOLR_PESQUISA_ORIGINAL_select|3|1769.8452
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-2807|SOLR_PESQUISA_ORIGINAL_select|4|1084.2406
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-74258|SOLR_PESQUISA_ORIGINAL_select|5|227.00937
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-18393|SOLR_PESQUISA_ORIGINAL_select|6|227.00937
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-16966|SOLR_PESQUISA_ORIGINAL_select|7|227.00937
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-14869|SOLR_PESQUISA_ORIGINAL_select|8|227.00937
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-21240|SOLR_PESQUISA_ORIGINAL_select|9|227.00937
31|medida cautelar|JURISPRUDENCIA-SELECIONADA-50721|SOLR_PESQUISA_ORIGINAL_select|10|206.90137
